24, -1, -1, -1, -1, 519, -1, -1, -1, -1, -1, -1, -1, 423, 19, 281
28, 281, 19, 423, -1, -1, -1, -1, -1, -1, -1, 519, -1, -1, -1, -1
419, 415, -1, 231, 579, 581, 829, 416, 206, 497, 685, 257, 658, 246, 784, 548, 507, -1, 249, -1, 281, 19, 423, 56, 762, 53, 54, 606
453, 606, 266, 54, 53, 762, 56, 423, 19, 281, 249, 340, -1, 507, 548, -1, 624, 658, 257, 685, 497, 206, -1, -1, 581, 579, 231, 415
466, -1, 288, -1, 84, 78, 35, -1, 753, -1, 302, -1, 450, -1, 203
473, 203, -1, 450, -1, 302, -1, 753, -1, 35, 78, 84, -1, 288, -1
536, 461, 335, 372, -1, -1, -1, 447, -1, -1, -1, -1, 112, -1, -1, 566, -1, -1, 467, -1, -1, 700, -1, -1, 785, -1, -1, -1, -1, 402, 403, -1, 613, 213, -1, 647, 741, -1, 285, -1, -1, -1, -1, -1, 302, -1, -1, -1, -1, 136, -1, -1, 197, -1, 3, -1, -1, -1, 192, -1, -1, -1
547, 192, -1, -1, -1, -1, -1, 3, -1, 197, -1, -1, 136, -1, -1, -1, -1, 302, -1, -1, -1, -1, -1, 285, -1, 741, 647, -1, 213, 613, -1, 403, 402, -1, -1, -1, -1, 785, -1, -1, 700, -1, -1, 467, -1, -1, 566, -1, -1, 112, -1, -1, -1, -1, 447, -1, -1, -1, 372, 335, 461
549, -1, -1, -1, 192, -1, -1, -1, -1, 3, -1, 197, -1, -1, 136, -1, -1, -1, -1, 302, -1, -1, -1, -1, -1, 285, -1, 741, 647, -1, 213, 613, -1, 403, 402, -1, -1, -1, -1, 785, -1, -1, 700, -1, -1, 467, -1, -1, 566, -1, -1, 112, -1, -1, -1, -1, 447, -1, -1, -1, 372, 335, 461
635, 680, -1, 263, -1, -1, -1, -1, -1, 160, 907, -1, -1, -1, -1, -1, 297, 440
645, 907, -1, 160, -1, -1, -1, -1, -1, 263, -1, 680
646, 440, 297, -1, -1, -1, -1, -1, 907, -1, 160, -1, -1, -1, -1, -1, 263, -1, 680
647, -1, -1, -1, 907, -1, 160, -1, -1, -1, -1, -1, 263, -1, 680
663, 680, -1, 263, -1, -1, -1, -1, -1, 160, 907, -1, -1, -1, -1
1062, -1, 160, -1, 35, -1, -1, -1, 119, -1, 370
1088, 204, -1, -1, -1, -1, 822, -1, 672, -1, -1, -1, -1, -1, 521, -1, -1, -1, 825, 119, -1, -1, -1, -1, 78, -1, -1, 907, -1, 160, -1, -1, 364, 287, -1, -1, 371, -1, -1, 194, 549, -1, 328, -1, -1, -1, -1, 578, -1, -1, -1, 30, -1, -1, 709, 618, -1, 599, -1, 351, 216, 219, -1, 471, -1, -1, -1, 70, -1, -1, -1, -1, -1, -1
1100, -1, -1, -1, -1, 70, -1, -1, -1, 471, -1, 219, 216, 351, -1, 599, -1, 618, 709, -1, -1, 30, -1, -1, -1, 578, -1, -1, -1, -1, 328, -1, 549, 194, -1, -1, 371, -1, -1, 287, -1, 364, -1, -1, 160, -1, 907, -1, 78, -1, -1, -1, 370, -1, -1, 825, -1, -1, -1, 521, -1, -1, -1, -1, -1, 672, -1, 822, -1, 723, 168, -1, 204, -1
1118, 370, -1, 119, -1, -1, -1, 35, -1, 160, -1, -1, -1
1218, 280, 483, 629, -1, -1, 234, -1, -1, -1, 105, -1, -1, -1, -1, -1, -1, -1, 260, -1, 670, 7, -1, -1
1222, 501, -1, -1, -1, 245, -1, -1, 703, 519, -1, -1, -1, -1, -1, 280, -1, 483, 629, -1, -1, 234, -1, -1, -1, 105, -1, -1, -1, -1, -1, -1, -1, 260, -1, 670, 7, -1, 272, -1, 180, -1, 522, -1, 305, -1, 120, 799, -1, 394, -1, -1, -1, 336
1231, 336, 385, -1, 394, -1, 799, 120, -1, 305, -1, 522, -1, 180, -1, -1, 272, 7, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 105, -1, -1, -1, 234, -1, -1, 629, 483, 280, -1, -1, -1, -1, -1, -1, 703, -1, -1, 245, -1, -1, -1, 501, -1
1233, -1, 157, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 105, -1, -1, -1, 234, -1, -1, 629, 483, 280, -1, -1, -1, -1, -1, -1, 703, -1, -1, 245, -1, -1, -1, 501
1240, 501, -1, -1, -1, -1, 245, -1, -1, 703, 519, -1, -1, -1, -1, -1, 280, -1, 483, 629, -1, -1, 234, -1, -1, -1, 105, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 142, -1, -1, -1, -1
1244, -1, -1, -1, -1, -1, 670, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 105, -1, -1, -1, 234, -1, -1, 629, 483, 280, -1
1400, 680, -1, -1, -1, 183, -1, -1, 238, -1, 41, -1, -1, 490, -1, -1, 745, -1, -1, 377, -1, -1, -1, -1, -1, 579, -1
1404, 579, -1, -1, -1, -1, -1, -1, 377, -1, -1, 745, -1, -1, 490, -1, -1, 41, -1, 238, -1, -1, -1, 183, -1, -1, -1, 680
1572, 108, -1, 85, -1, -1, -1, 450, -1, 263, -1, -1, -1, 195, 355, 21, 781, -1, 214, 271, -1, -1, -1, -1, 850
1577, 850, -1, -1, -1, -1, 271, 214, -1, 781, -1, 21, 355, 195, -1, -1, -1, 263, -1, 450, -1, -1, -1, 85, -1, 108
1650, -1, -1, 600, 714, 371, -1, 318, -1, -1, -1, 647, -1, 21, -1, -1, 362, 721, -1, -1, 543, -1, 334, -1, -1, 266, -1, -1, -1, 601, 696, 107, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 299, -1, -1, -1, -1, 722, -1, -1, -1, 32
1656, 32, -1, -1, 722, -1, -1, -1, -1, 299, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 107, 696, 601, -1, -1, 266, -1, -1, 334, -1, 543, -1, 721, 362, -1, -1, 21, -1, 647, -1, -1, 318, -1, -1, 371, 714, 600, -1, 440, 297, -1, -1
1667, -1, 364, 287, -1, -1, 371, -1, -1, 194, 549, -1, 328, -1, -1, -1, -1, 578, -1, -1, -1, 30, -1, -1, 709, 618, -1, 599, -1, 351, 216, 219, -1, -1, 406, -1, -1, -1, 823, -1, -1, -1, -1, 592, 139
1668, 139, -1, -1, -1, -1, -1, 823, -1, -1, -1, 406, -1, -1, -1, 216, 351, -1, 599, -1, 618, 709, -1, -1, 30, -1, -1, -1, 578, -1, -1, -1, -1, 328, -1, 549, 194, -1, -1, 371, -1, -1, 287, -1, 364, -1
2052, 840, -1, -1, 481, -1, 271, -1, 613, -1, 148, -1, 549, -1, 614, -1, 170, -1, -1
2068, -1, -1, -1, 631, -1, 170, -1, 614, -1, 549, -1, 148, -1, 613, -1, 271, -1, 481, -1, -1, -1, -1, 840
2185, 108, -1, -1, -1, -1, 50, -1, -1, -1, 624, 246, -1, -1, -1, 193, -1, -1, 102, -1, -1, -1, -1, 432, -1, -1, -1, -1, 422, -1, -1, 616, -1, -1, -1, 458, -1, -1, -1, -1, -1
2190, -1, -1, -1, -1, -1, 458, -1, -1, -1, -1, -1, 616, 130, -1, 422, -1, -1, -1, -1, 432, -1, -1, -1, 102, -1, -1, 193, -1, -1, -1, 246, -1, -1, -1, -1, -1, 50, -1, -1, -1, -1, 108
2509, -1, -1, -1, 688, -1, -1, -1, -1, 275, -1, 521, -1, -1, 469, 197, -1, -1, 188, -1, -1, 312, -1, 745, -1, 685, -1, -1, 102, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 634, -1, -1, -1, 777, -1, -1, 1, -1, -1, -1, -1, 661, 44
2517, 44, -1, -1, -1, -1, -1, 1, -1, -1, 777, -1, -1, -1, 634, -1, -1, -1, -1, 234, -1, -1, -1, -1, -1, 102, -1, -1, 685, -1, 745, -1, -1, 312, -1, -1, 188, -1, -1, -1, 197, 469, -1, -1, 521, -1, 275, -1, -1, -1, -1, 688, -1, -1
2522, -1, -1, -1, -1, -1, -1, -1, -1, 234, -1, -1, -1, -1, -1, 102, -1, -1, 685, -1, 745, -1, -1, 312, -1, -1, 188, -1, -1, -1, 197, 469, -1, -1, 521, -1, 275, -1, -1, -1, -1, 688, -1, -1
2523, -1, -1, -1, 688, -1, -1, -1, -1, 275, -1, 521, -1, -1, 469, 197, -1, -1, 188, -1, -1, 312, -1, 745, -1, 685, -1, -1, 102, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
3336, -1, 557, -1, 370, -1, 119, 825, -1, 568, -1, 136, -1, 85, -1, 108, -1, -1, -1, 99, -1, 490, -1, -1, 624
3344, 280, 483, 629, -1, 845, 316, 193, -1, -1, -1, 246, -1, -1, -1, 490, -1, 99, -1, -1, -1, 108, -1, 85, -1, 136, -1, 568, -1, 825, 119, -1, 370, -1, -1, -1, -1, -1
3345, 246, -1, -1, -1, 490, -1, 99, -1, -1, -1, 108, -1, 85, -1, 136, -1, 568, -1, 825, 119, -1, 370, -1, -1, -1, -1, -1
3349, -1, 557, -1, 370, -1, 119, 825, -1, 568, -1, 136, -1, 85, -1, 108, -1, -1, -1, 99, -1, 490, -1, -1, 624, 246, -1, -1, -1, 193, 316, 845, -1, 629, 483, 280
